customer_id,recency_days,frequency,monetary,r_score,f_score,m_score,rfm_score,segment
2155,146.0,3.0,1837.74,3,2,2,2.2,At Risk
2156,624.0,3.0,2993.1275,1,2,2,1.8,At Risk
2157,622.0,3.0,5452.8369999999995,1,2,4,2.6,Potential
2158,372.0,1.0,479.4,2,1,1,1.2000000000000002,Churned
2159,194.0,3.0,4337.7245,3,2,4,3.0,Potential
2160,41.0,7.0,12402.7385,5,5,5,5.0,Champions
2161,745.0,1.0,171.88,1,1,1,1.0,Churned
2162,80.0,2.0,3056.033,4,1,3,2.4000000000000004,At Risk
2163,307.0,2.0,2433.3,2,1,2,1.6,Churned
2164,26.0,8.0,9250.76,5,5,5,5.0,Champions
2165,188.0,3.0,4899.975,3,2,4,3.0,Potential
2166,16.0,3.0,1481.087,5,2,1,2.2,At Risk
2167,154.0,5.0,5087.448,3,4,4,3.8000000000000003,Loyal
2168,144.0,2.0,1482.6480000000001,3,1,1,1.4,Churned
2169,114.0,4.0,2348.855,3,3,2,2.6000000000000005,Potential
2170,79.0,5.0,4333.567,4,4,4,4.0,Loyal
2171,523.0,2.0,2467.353,1,1,2,1.4000000000000001,Churned
2172,351.0,5.0,2936.966,2,4,2,2.8,Potential
2173,59.0,2.0,1096.204,4,1,1,1.6,Churned
2174,290.0,7.0,9720.34,2,5,5,4.4,Champions
2175,66.0,5.0,7243.081,4,4,5,4.4,Champions
2176,9.0,4.0,3725.9935,5,3,3,3.4000000000000004,Loyal
2177,469.0,2.0,509.88,1,1,1,1.0,Churned
2178,208.0,5.0,3689.1605,3,4,3,3.4000000000000004,Loyal
2179,1095.0,0.0,0.0,1,1,1,1.0,Churned
2180,25.0,6.0,11235.86,5,5,5,5.0,Champions
2181,61.0,4.0,106449.5375,4,3,5,4.0,Loyal
2182,3.0,2.0,3143.0865,5,1,3,2.6,Potential
2183,192.0,1.0,2556.649,3,1,2,1.8,At Risk
2184,55.0,6.0,39033.667,4,5,5,4.8,Champions
2185,13.0,1.0,280.61,5,1,1,1.7999999999999998,Churned
2186,178.0,4.0,2466.598,3,3,2,2.6000000000000005,Potential
2187,86.0,3.0,2323.536,4,2,2,2.4000000000000004,At Risk
2188,595.0,3.0,3082.585,1,2,3,2.2,At Risk
2189,30.0,4.0,2719.903,5,3,2,3.0,Potential
2190,614.0,2.0,4243.381,1,1,3,1.8000000000000003,At Risk
2191,160.0,3.0,3184.536,3,2,3,2.6000000000000005,Potential
2192,92.0,4.0,5243.6725,4,3,4,3.6,Loyal
2193,18.0,7.0,7552.524,5,5,5,5.0,Champions
2194,237.0,4.0,4107.5289999999995,2,3,3,2.8000000000000003,Potential
2195,225.0,4.0,9955.645,2,3,5,3.6,Loyal
2196,112.0,4.0,5306.495,3,3,4,3.4000000000000004,Loyal
2197,214.0,3.0,4856.4310000000005,2,2,4,2.8000000000000003,Potential
2198,26.0,5.0,3003.134,5,4,3,3.8000000000000003,Loyal
2199,4.0,1.0,4094.0670000000005,5,1,3,2.6,Potential
2200,921.0,2.0,3049.766,1,1,3,1.8000000000000003,At Risk
2201,38.0,3.0,3013.3064999999997,5,2,3,3.0,Potential
2202,1095.0,0.0,0.0,1,1,1,1.0,Churned
2203,12.0,3.0,10201.02,5,2,5,3.8,Loyal
2204,236.0,4.0,2865.809,2,3,2,2.4000000000000004,At Risk
2205,737.0,4.0,5418.133,1,3,4,3.0,Potential
2206,338.0,3.0,1852.1239999999998,2,2,2,2.0,At Risk
2207,413.0,4.0,3086.5405,1,3,3,2.6000000000000005,Potential
2208,62.0,5.0,3372.9945,4,4,3,3.6000000000000005,Loyal
2209,742.0,4.0,3497.668,1,3,3,2.6000000000000005,Potential
2210,47.0,3.0,915.848,4,2,1,2.0,At Risk
2211,836.0,1.0,939.086,1,1,1,1.0,Churned
2212,109.0,6.0,5734.031,4,5,4,4.4,Champions
2213,89.0,4.0,2899.535,4,3,2,2.8,Potential
2214,277.0,4.0,38766.7815,2,3,5,3.6,Loyal
2215,358.0,4.0,2552.7219999999998,2,3,2,2.4000000000000004,At Risk
2216,54.0,6.0,10623.2385,4,5,5,4.8,Champions
2217,66.0,5.0,5126.5145,4,4,4,4.0,Loyal
2218,284.0,4.0,5041.232,2,3,4,3.2,Potential
2219,257.0,4.0,3808.3025,2,3,3,2.8000000000000003,Potential
2220,21.0,5.0,5789.323,5,4,4,4.2,Champions
2221,386.0,4.0,4503.356,2,3,4,3.2,Potential
2222,230.0,4.0,5899.964,2,3,4,3.2,Potential
2223,284.0,3.0,2513.733,2,2,2,2.0,At Risk
2224,272.0,2.0,433.508,2,1,1,1.2000000000000002,Churned
2225,71.0,4.0,3254.0105,4,3,3,3.2,Potential
2226,148.0,4.0,13454.074999999999,3,3,5,3.8000000000000003,Loyal
2227,175.0,4.0,2684.441,3,3,2,2.6000000000000005,Potential
2228,147.0,3.0,5233.4529999999995,3,2,4,3.0,Potential
2229,387.0,4.0,4978.157999999999,2,3,4,3.2,Potential
2230,243.0,4.0,2827.643,2,3,2,2.4000000000000004,At Risk
2231,337.0,2.0,1361.0625,2,1,1,1.2000000000000002,Churned
2232,43.0,3.0,1824.6585,5,2,2,2.6,Potential
2233,82.0,6.0,7368.853,4,5,5,4.8,Champions
2234,60.0,5.0,8268.5005,4,4,5,4.4,Champions
2235,7.0,6.0,10674.362,5,5,5,5.0,Champions
2236,108.0,6.0,5478.581,4,5,4,4.4,Champions
2237,205.0,8.0,10356.806999999999,3,5,5,4.6,Champions
2238,5.0,6.0,6429.8845,5,5,4,4.6,Champions
2239,32.0,7.0,5079.2300000000005,5,5,4,4.6,Champions
2240,7.0,5.0,5529.4345,5,4,4,4.2,Champions
2241,51.0,5.0,16580.1795,4,4,5,4.4,Champions
2242,333.0,5.0,5001.5975,2,4,4,3.6,Loyal
2243,37.0,3.0,2764.757,5,2,2,2.6,Potential
2244,0.0,4.0,1342.3,5,3,1,2.6,Potential
2245,369.0,4.0,8536.860999999999,2,3,5,3.6,Loyal
2246,588.0,4.0,3736.0,1,3,3,2.6000000000000005,Potential
2247,33.0,3.0,2812.283,5,2,2,2.6,Potential
2248,301.0,8.0,9453.019,2,5,5,4.4,Champions
2249,432.0,4.0,6134.8595000000005,1,3,4,3.0,Potential
2250,890.0,2.0,2960.5695,1,1,2,1.4000000000000001,Churned
2251,137.0,1.0,941.4105000000001,3,1,1,1.4,Churned
2252,86.0,4.0,4428.206,4,3,4,3.6,Loyal
2253,46.0,6.0,10813.923999999999,5,5,5,5.0,Champions
2254,192.0,1.0,739.578,3,1,1,1.4,Churned
2255,51.0,3.0,38668.8035,4,2,5,3.6,Loyal
2256,71.0,4.0,4688.2335,4,3,4,3.6,Loyal
2257,24.0,5.0,4906.7095,5,4,4,4.2,Champions
2258,847.0,1.0,1001.4099999999999,1,1,1,1.0,Churned
2259,179.0,5.0,2889.4265,3,4,2,3.0,Potential
2260,303.0,4.0,2137.4215,2,3,2,2.4000000000000004,At Risk
2261,188.0,8.0,8182.915,3,5,5,4.6,Champions
2262,144.0,4.0,1928.408,3,3,2,2.6000000000000005,Potential
2263,307.0,7.0,9687.6335,2,5,5,4.4,Champions
2264,161.0,2.0,984.884,3,1,1,1.4,Churned
2265,0.0,4.0,4367.992,5,3,4,3.8000000000000003,Loyal
2266,150.0,1.0,1074.2759999999998,3,1,1,1.4,Churned
2267,13.0,3.0,2094.4539999999997,5,2,2,2.6,Potential
2268,51.0,3.0,3454.1800000000003,4,2,3,2.8000000000000003,Potential
2269,59.0,4.0,4283.9175000000005,4,3,3,3.2,Potential
2270,476.0,3.0,2503.71,1,2,2,1.8,At Risk
2271,71.0,9.0,17721.955,4,5,5,4.8,Champions
2272,29.0,6.0,6831.2300000000005,5,5,5,5.0,Champions
2273,185.0,6.0,8855.8915,3,5,5,4.6,Champions
2274,136.0,2.0,2383.234,3,1,2,1.8,At Risk
2275,32.0,6.0,5894.2,5,5,4,4.6,Champions
2276,141.0,1.0,881.38,3,1,1,1.4,Churned
2277,210.0,7.0,11443.1725,3,5,5,4.6,Champions
2278,28.0,3.0,2954.961,5,2,2,2.6,Potential
2279,76.0,2.0,2723.093,4,1,2,2.0,At Risk
2280,364.0,6.0,17713.823,2,5,5,4.4,Champions
2281,196.0,7.0,11419.366,3,5,5,4.6,Champions
2282,103.0,3.0,4754.3765,4,2,4,3.2,Potential
2283,1095.0,0.0,0.0,1,1,1,1.0,Churned
2284,165.0,4.0,5172.786,3,3,4,3.4000000000000004,Loyal
2285,43.0,2.0,1690.97,5,1,2,2.2,At Risk
2286,247.0,3.0,1173.4045,2,2,1,1.6,Churned
2287,225.0,4.0,38640.024,2,3,5,3.6,Loyal
2288,295.0,2.0,1470.924,2,1,1,1.2000000000000002,Churned
2289,643.0,3.0,3566.2005,1,2,3,2.2,At Risk
2290,398.0,5.0,5926.0245,1,4,4,3.4000000000000004,Loyal
2291,86.0,4.0,2183.7495,4,3,2,2.8,Potential
2292,35.0,8.0,8014.285,5,5,5,5.0,Champions
2293,409.0,4.0,7036.2525,1,3,5,3.4000000000000004,Loyal
2294,451.0,3.0,4152.766,1,2,3,2.2,At Risk
2295,185.0,7.0,16746.65,3,5,5,4.6,Champions
2296,143.0,4.0,4653.856,3,3,4,3.4000000000000004,Loyal
2297,23.0,6.0,7727.1695,5,5,5,5.0,Champions
2298,13.0,2.0,1442.114,5,1,1,1.7999999999999998,Churned
2299,1095.0,0.0,0.0,1,1,1,1.0,Churned
2300,1.0,4.0,5633.4695,5,3,4,3.8000000000000003,Loyal
2301,155.0,2.0,3831.7825,3,1,3,2.2,At Risk
2302,63.0,4.0,2779.28,4,3,2,2.8,Potential
2303,199.0,2.0,12588.470000000001,3,1,5,3.0,Potential
2304,387.0,2.0,11342.36,2,1,5,2.8,Potential
2305,1.0,4.0,3387.28,5,3,3,3.4000000000000004,Loyal
2306,180.0,1.0,139.949,3,1,1,1.4,Churned
2307,365.0,3.0,1686.9985000000001,2,2,2,2.0,At Risk
2308,194.0,3.0,4395.89,3,2,4,3.0,Potential
2309,168.0,2.0,6931.760000000001,3,1,5,3.0,Potential
2310,87.0,3.0,4642.071,4,2,4,3.2,Potential
2311,479.0,3.0,4732.2685,1,2,4,2.6,Potential
2312,251.0,2.0,5330.0355,2,1,4,2.4000000000000004,At Risk
2313,5.0,3.0,1329.4009999999998,5,2,1,2.2,At Risk
2314,251.0,3.0,2657.0495,2,2,2,2.0,At Risk
2315,84.0,6.0,4625.04,4,5,4,4.4,Champions
2316,1095.0,0.0,0.0,1,1,1,1.0,Churned
2317,1095.0,0.0,0.0,1,1,1,1.0,Churned
2318,1095.0,0.0,0.0,1,1,1,1.0,Churned
2319,225.0,2.0,1765.3355000000001,2,1,2,1.6,Churned
2320,8.0,3.0,4104.346,5,2,3,3.0,Potential
2321,595.0,2.0,11145.302999999998,1,1,5,2.6,Potential
2322,44.0,4.0,6945.8435,5,3,5,4.2,Champions
2323,0.0,6.0,8096.110000000001,5,5,5,5.0,Champions
2324,353.0,2.0,2660.4219999999996,2,1,2,1.6,Churned
2325,68.0,1.0,1588.2640000000001,4,1,1,1.6,Churned
2326,35.0,4.0,3292.675,5,3,3,3.4000000000000004,Loyal
2327,32.0,3.0,1063.1390000000001,5,2,1,2.2,At Risk
2328,412.0,3.0,14903.145999999999,1,2,5,3.0,Potential
2329,203.0,4.0,3131.565,3,3,3,3.0000000000000004,Potential
2330,170.0,3.0,3794.454,3,2,3,2.6000000000000005,Potential
2331,111.0,3.0,3038.253,3,2,3,2.6000000000000005,Potential
2332,91.0,7.0,4963.1925,4,5,4,4.4,Champions
2333,289.0,2.0,11234.67,2,1,5,2.8,Potential
2334,165.0,2.0,3669.76,3,1,3,2.2,At Risk
2335,924.0,1.0,170.06,1,1,1,1.0,Churned
2336,122.0,3.0,2895.128,3,2,2,2.2,At Risk
2337,483.0,3.0,4037.6099999999997,1,2,3,2.2,At Risk
2338,185.0,4.0,5648.7765,3,3,4,3.4000000000000004,Loyal
2339,63.0,5.0,3352.4715,4,4,3,3.6000000000000005,Loyal
2340,137.0,3.0,1952.774,3,2,2,2.2,At Risk
2341,113.0,5.0,4804.8635,3,4,4,3.8000000000000003,Loyal
2342,341.0,4.0,4851.6145,2,3,4,3.2,Potential
2343,55.0,5.0,6726.345,4,4,5,4.4,Champions
2344,188.0,4.0,5691.7965,3,3,4,3.4000000000000004,Loyal
2345,233.0,7.0,8220.4165,2,5,5,4.4,Champions
2346,97.0,4.0,1948.5725,4,3,2,2.8,Potential
2347,44.0,4.0,1969.6589999999999,5,3,2,3.0,Potential
2348,685.0,2.0,2125.744,1,1,2,1.4000000000000001,Churned
2349,301.0,6.0,8253.6065,2,5,5,4.4,Champions
2350,810.0,1.0,23862.537,1,1,5,2.6,Potential
2351,459.0,1.0,711.5385,1,1,1,1.0,Churned
2352,772.0,4.0,6239.9075,1,3,4,3.0,Potential
2353,179.0,2.0,1231.6325000000002,3,1,1,1.4,Churned
2354,91.0,5.0,5589.419,4,4,4,4.0,Loyal
2355,11.0,4.0,11375.425500000001,5,3,5,4.2,Champions
2356,284.0,4.0,3417.59,2,3,3,2.8000000000000003,Potential
2357,317.0,6.0,6109.457,2,5,4,4.0,Loyal
2358,122.0,5.0,2942.1159999999995,3,4,2,3.0,Potential
2359,315.0,3.0,2319.484,2,2,2,2.0,At Risk
2360,287.0,1.0,406.85249999999996,2,1,1,1.2000000000000002,Churned
2361,484.0,4.0,3947.879,1,3,3,2.6000000000000005,Potential
2362,29.0,4.0,1961.4,5,3,2,3.0,Potential
2363,146.0,1.0,861.59,3,1,1,1.4,Churned
2364,332.0,8.0,13638.0335,2,5,5,4.4,Champions
2365,133.0,4.0,5849.2345000000005,3,3,4,3.4000000000000004,Loyal
2366,115.0,1.0,26.514000000000003,3,1,1,1.4,Churned
2367,135.0,4.0,5436.4635,3,3,4,3.4000000000000004,Loyal
2368,1095.0,0.0,0.0,1,1,1,1.0,Churned
2369,137.0,4.0,5388.1515,3,3,4,3.4000000000000004,Loyal
2370,661.0,5.0,3124.31,1,4,3,3.0,Potential
2371,101.0,4.0,4141.108,4,3,3,3.2,Potential
2372,90.0,7.0,5395.091,4,5,4,4.4,Champions
2373,761.0,2.0,434.8535,1,1,1,1.0,Churned
2374,707.0,2.0,1420.42,1,1,1,1.0,Churned
2375,314.0,4.0,4182.3105,2,3,3,2.8000000000000003,Potential
2376,66.0,4.0,3793.1895,4,3,3,3.2,Potential
2377,245.0,4.0,5571.2315,2,3,4,3.2,Potential
2378,126.0,7.0,8591.464,3,5,5,4.6,Champions
2379,259.0,2.0,751.54,2,1,1,1.2000000000000002,Churned
2380,40.0,2.0,5402.0965,5,1,4,3.0,Potential
2381,15.0,4.0,3759.547,5,3,3,3.4000000000000004,Loyal
2382,74.0,2.0,2978.094,4,1,2,2.0,At Risk
2383,32.0,2.0,2296.0964999999997,5,1,2,2.2,At Risk
2384,67.0,7.0,5581.585,4,5,4,4.4,Champions
2385,283.0,1.0,2046.5839999999998,2,1,2,1.6,Churned
2386,284.0,4.0,4011.786,2,3,3,2.8000000000000003,Potential
2387,1095.0,0.0,0.0,1,1,1,1.0,Churned
2388,710.0,3.0,3881.5640000000003,1,2,3,2.2,At Risk
2389,379.0,1.0,503.34,2,1,1,1.2000000000000002,Churned
2390,1000.0,2.0,1448.749,1,1,1,1.0,Churned
2391,58.0,4.0,2777.4635,4,3,2,2.8,Potential
2392,525.0,3.0,2378.379,1,2,2,1.8,At Risk
2393,203.0,3.0,2416.13,3,2,2,2.2,At Risk
2394,158.0,7.0,8224.9985,3,5,5,4.6,Champions
2395,686.0,3.0,2459.111,1,2,2,1.8,At Risk
2396,75.0,2.0,3445.0280000000002,4,1,3,2.4000000000000004,At Risk
2397,480.0,4.0,3860.9825,1,3,3,2.6000000000000005,Potential
2398,1095.0,0.0,0.0,1,1,1,1.0,Churned
2399,52.0,3.0,13715.293,4,2,5,3.6,Loyal
2400,183.0,6.0,5609.6175,3,5,4,4.2,Champions
2401,633.0,1.0,1820.6225,1,1,2,1.4000000000000001,Churned
2402,40.0,2.0,6364.153,5,1,4,3.0,Potential
2403,91.0,5.0,6154.5435,4,4,4,4.0,Loyal
2404,87.0,3.0,4988.0695,4,2,4,3.2,Potential
2405,67.0,4.0,7717.5635,4,3,5,4.0,Loyal
2406,159.0,4.0,7282.586000000001,3,3,5,3.8000000000000003,Loyal
2407,369.0,3.0,10444.403999999999,2,2,5,3.2,Potential
2408,243.0,3.0,1926.8425000000002,2,2,2,2.0,At Risk
2409,2.0,4.0,2407.001,5,3,2,3.0,Potential
2410,29.0,2.0,3535.91,5,1,3,2.6,Potential
2411,25.0,3.0,4404.9865,5,2,4,3.4000000000000004,Loyal
2412,330.0,2.0,10711.364000000001,2,1,5,2.8,Potential
2413,82.0,6.0,3236.3205,4,5,3,4.0,Loyal
2414,21.0,5.0,6333.2235,5,4,4,4.2,Champions
2415,41.0,5.0,8090.7384999999995,5,4,5,4.6,Champions
2416,261.0,3.0,3772.5049999999997,2,2,3,2.4000000000000004,At Risk
2417,186.0,5.0,6527.1655,3,4,4,3.8000000000000003,Loyal
2418,403.0,2.0,3354.6925,1,1,3,1.8000000000000003,At Risk
2419,38.0,4.0,2267.812,5,3,2,3.0,Potential
2420,197.0,1.0,1000.6634999999999,3,1,1,1.4,Churned
2421,20.0,7.0,5762.2755,5,5,4,4.6,Champions
2422,391.0,2.0,588.4295,2,1,1,1.2000000000000002,Churned
2423,299.0,3.0,4725.634,2,2,4,2.8000000000000003,Potential
2424,305.0,1.0,517.8,2,1,1,1.2000000000000002,Churned
2425,327.0,5.0,7040.83,2,4,5,4.0,Loyal
2426,70.0,6.0,8025.9355,4,5,5,4.8,Champions
2427,145.0,5.0,3219.418,3,4,3,3.4000000000000004,Loyal
2428,278.0,3.0,4545.6285,2,2,4,2.8000000000000003,Potential
2429,203.0,1.0,747.3815,3,1,1,1.4,Churned
2430,490.0,4.0,3041.846,1,3,3,2.6000000000000005,Potential
2431,616.0,4.0,3614.773,1,3,3,2.6000000000000005,Potential
2432,50.0,2.0,4622.992,4,1,4,2.8000000000000003,Potential
2433,151.0,2.0,1018.6875,3,1,1,1.4,Churned
2434,321.0,2.0,2166.16,2,1,2,1.6,Churned
2435,1095.0,0.0,0.0,1,1,1,1.0,Churned
2436,41.0,4.0,4400.474,5,3,4,3.8000000000000003,Loyal
2437,67.0,5.0,3370.5,4,4,3,3.6000000000000005,Loyal
2438,492.0,3.0,2032.6475,1,2,2,1.8,At Risk
2439,16.0,4.0,5635.904500000001,5,3,4,3.8000000000000003,Loyal
2440,593.0,6.0,5690.3435,1,5,4,3.8000000000000003,Loyal
2441,43.0,3.0,1409.227,5,2,1,2.2,At Risk
2442,857.0,1.0,1598.781,1,1,1,1.0,Churned
2443,180.0,6.0,7001.509,3,5,5,4.6,Champions
2444,1095.0,0.0,0.0,1,1,1,1.0,Churned
2445,12.0,5.0,72592.959,5,4,5,4.6,Champions
2446,287.0,1.0,204.67000000000002,2,1,1,1.2000000000000002,Churned
2447,128.0,3.0,2252.883,3,2,2,2.2,At Risk
2448,226.0,4.0,2638.718,2,3,2,2.4000000000000004,At Risk
2449,447.0,2.0,824.85,1,1,1,1.0,Churned
2450,233.0,3.0,3509.5115,2,2,3,2.4000000000000004,At Risk
2451,363.0,3.0,1700.771,2,2,2,2.0,At Risk
2452,4.0,7.0,4618.8525,5,5,4,4.6,Champions
2453,557.0,3.0,4799.8735,1,2,4,2.6,Potential
2454,67.0,7.0,11464.329,4,5,5,4.8,Champions
2455,15.0,4.0,1712.468,5,3,2,3.0,Potential
2456,8.0,3.0,3595.3705,5,2,3,3.0,Potential
2457,27.0,3.0,2369.292,5,2,2,2.6,Potential
2458,100.0,3.0,5181.021,4,2,4,3.2,Potential
2459,480.0,4.0,3766.498,1,3,3,2.6000000000000005,Potential
2460,218.0,6.0,14474.7855,2,5,5,4.4,Champions
2461,1.0,5.0,4474.7025,5,4,4,4.2,Champions
2462,96.0,5.0,4149.287,4,4,3,3.6000000000000005,Loyal
2463,150.0,3.0,21431.832,3,2,5,3.4000000000000004,Loyal
2464,362.0,3.0,3486.1865,2,2,3,2.4000000000000004,At Risk
2465,93.0,5.0,10492.364,4,4,5,4.4,Champions
2466,45.0,6.0,7888.494,5,5,5,5.0,Champions
2467,70.0,6.0,6426.3115,4,5,4,4.4,Champions
2468,306.0,3.0,2333.5725,2,2,2,2.0,At Risk
2469,970.0,1.0,537.548,1,1,1,1.0,Churned
2470,57.0,1.0,3170.264,4,1,3,2.4000000000000004,At Risk
2471,116.0,5.0,4463.3285,3,4,4,3.8000000000000003,Loyal
2472,336.0,4.0,5043.658,2,3,4,3.2,Potential
2473,187.0,5.0,6406.338,3,4,4,3.8000000000000003,Loyal
2474,124.0,5.0,6670.093500000001,3,4,5,4.2,Champions
2475,93.0,7.0,8039.1755,4,5,5,4.8,Champions
2476,629.0,2.0,1935.5209999999997,1,1,2,1.4000000000000001,Churned
2477,294.0,2.0,2196.485,2,1,2,1.6,Churned
2478,313.0,1.0,770.6300000000001,2,1,1,1.2000000000000002,Churned
2479,222.0,3.0,2291.2934999999998,2,2,2,2.0,At Risk
2480,119.0,4.0,5878.516,3,3,4,3.4000000000000004,Loyal
2481,177.0,3.0,4159.919,3,2,3,2.6000000000000005,Potential
2482,92.0,4.0,2479.3505,4,3,2,2.8,Potential
2483,251.0,2.0,829.416,2,1,1,1.2000000000000002,Churned
2484,127.0,2.0,37093.98,3,1,5,3.0,Potential
2485,322.0,1.0,815.643,2,1,1,1.2000000000000002,Churned
2486,161.0,3.0,3507.36,3,2,3,2.6000000000000005,Potential
2487,105.0,9.0,8851.3845,4,5,5,4.8,Champions
2488,45.0,1.0,2953.9120000000003,5,1,2,2.2,At Risk
2489,196.0,5.0,5023.782,3,4,4,3.8000000000000003,Loyal
2490,0.0,6.0,13928.7305,5,5,5,5.0,Champions
2491,49.0,3.0,4036.519,4,2,3,2.8000000000000003,Potential
2492,370.0,4.0,7975.2675,2,3,5,3.6,Loyal
2493,54.0,5.0,7259.5154999999995,4,4,5,4.4,Champions
2494,64.0,3.0,2833.529,4,2,2,2.4000000000000004,At Risk
2495,705.0,2.0,2644.245,1,1,2,1.4000000000000001,Churned
2496,43.0,5.0,4649.624,5,4,4,4.2,Champions
2497,7.0,5.0,5354.007,5,4,4,4.2,Champions
2498,1095.0,0.0,0.0,1,1,1,1.0,Churned
2499,109.0,5.0,2773.48,4,4,2,3.2,Potential
2500,266.0,5.0,6060.1345,2,4,4,3.6,Loyal
